Région,Délegation,Commune,Nom établissement,Catégorie
Casablanca-Settat,Mohammedia,Sidi Moussa Majdoub,Ba Hmad,Centre de Santé Rural niveau 1
Casablanca-Settat,Mohammedia,Ain Harrouda (Mun.),Jnan Zenata,Centre de Santé Urbain niveau 1
Casablanca-Settat,Mohammedia,Ech-challalate (Mun.),Assafa,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Errahma,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Nouaceur,Nouaceur (Mun.),Nouaceur,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Nouaceur (Mun.),Al Amal  (Zaouia),Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Nouaceur (Mun.),Lamaarif,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Dar Bouazza,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Errahma I,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Errahma II,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Ben Abid,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Bouskoura (Mun.),Bouskoura,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Errahma III,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Bouskoura (Mun.),Lemkansa-Sud,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Bouskoura (Mun.),Boujaadia,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Bouskoura (Mun.),Ouled Malek,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Oulad Azzouz,Ain Jemaa (Boufaid Od Si Massaoud),Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Oulad Azzouz,My Thami (Ouled Azzouz),Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Oulad Azzouz,Ouled Aissa,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Oulad Salah,Ouled Salah,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Oulad Salah,Laamamra,Centre de Santé Urbain niveau 2
Casablanca-Settat,Nouaceur,Bouskoura (Mun.),Izdihar,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Oulad Salah,Ennassr 1,Centre de Santé Urbain niveau 2
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Al Baraka,Centre de Santé Urbain niveau 1
Casablanca-Settat,Nouaceur,Dar Bouazza (Mun.),Rahma Cmp,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Laqraqra,Laqraqra,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Laqraqra,El Harcha,Dispensaire Rural
Casablanca-Settat,Settat,Oulad Chbana,Oulad Chbana,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Meskoura,Meskoura,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Meskoura,Ouled Hammou,Dispensaire Rural
Casablanca-Settat,Settat,Oulad Amer,Ait Hachem,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Oulad Bouali Nouaja,Od BOUALI,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Oulad Fares El Halla,Od GHALEM,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Ain Blal,Ain Blal,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Bni Khloug,Bni Khloug,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Bni Khloug,Od SALEM,Dispensaire Rural
Casablanca-Settat,Settat,Dar Chaffai,Dar Chaffai,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Dar Chaffai,Od. SI MASSAOUD,Dispensaire Rural
Casablanca-Settat,Settat,Oulad Freiha,Oulad Freiha,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Sidi Ahmed El Khadir,Od SI MOUSSA,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Sidi Ahmed El Khadir,Laatoucha,Dispensaire Rural
Casablanca-Settat,Settat,Sidi Ahmed El Khadir,O.S.Abdellah Od.,Dispensaire Rural
Casablanca-Settat,Settat,Sidi Ahmed El Khadir,Loukarfa,Dispensaire Rural
Casablanca-Settat,Settat,Sidi Boumehdi,Od NJIMA,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Bni Yagrine,Bni Yagrine,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Toualet,Tnine Toualet,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Toualet,Mellita,Dispensaire Rural
Casablanca-Settat,Settat,Sidi El Aidi,Sidi El Aidi,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Sidi El Aidi,Lourarka,Dispensaire Rural
Casablanca-Settat,Settat,Mzamza Janoubia,Mnasra,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Mzamza Janoubia,Zaoua NEZZAGHIA,Dispensaire Rural
Casablanca-Settat,Settat,Mzamza Janoubia,Od AZZOUZ,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Mzamza Janoubia,LABNA,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Gdana,Gdana,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Mzoura,Mzoura,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Mzoura,Haddada,Dispensaire Rural
Casablanca-Settat,Settat,Machraa Ben Abbou,Mechraa B. Abbou,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Machraa Ben Abbou,Souakka,Dispensaire Rural
Casablanca-Settat,Settat,Sidi Mohammed Ben Rahal,Od BOUZIRI,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Khemisset Chaouia,Khemisset,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Khemisset Chaouia,Zmamra,Dispensaire Rural
Casablanca-Settat,Settat,Lahouaza,Lahouaza,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Oulad Said,Oulad Said,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Settat (Mun.),Settat,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Settat,Settat (Mun.),Labo. Epidemiologique,Laboratoire de Santé Publique
Casablanca-Settat,Settat,Ras El Ain Chaouia,Ras El Ain,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Settat (Mun.),El Khair,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Settat (Mun.),El Kassam,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Lakhzazra,Ain Baida,Dispensaire Rural
Casablanca-Settat,Settat,Lakhzazra,Ain Rbah,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,M'Garto,M'garto,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,M'Garto,Sidi Sbaa,Dispensaire Rural
Casablanca-Settat,Settat,M'Garto,Bir M'rah,Dispensaire Rural
Casablanca-Settat,Settat,N'Khila,N'khila,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,N'Khila,Melgou,Dispensaire Rural
Casablanca-Settat,Settat,Oulad M'Hamed,Ouled M'hammed,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Oulad M'Hamed,Od ZIRG,Dispensaire Rural
Casablanca-Settat,Settat,Sidi Dahbi,Sidi Dahbi,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Ain Dorbane-Lahlaf,Ain Dorbane,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Ain Dorbane-Lahlaf,Lahlaf,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Bouguargouh,Bouguargouh,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Bouguargouh,El Gaada,Dispensaire Rural
Casablanca-Settat,Settat,Sidi Abdelkrim,Laghzaouna,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Mrizigue,Mrizigue,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Mrizigue,Lissouf,Dispensaire Rural
Casablanca-Settat,Settat,Oulad Fares,Oulad Fares,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Oulad Fares,Od MOUSSA HARRAR,Dispensaire Rural
Casablanca-Settat,Settat,Sgamna,Sgamna,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Sgamna,Od AYAD,Dispensaire Rural
Casablanca-Settat,Settat,Sgamna,Sidi Belkacem,Dispensaire Rural
Casablanca-Settat,Settat,Mniaa,Bir Jmouha,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Guisser,Guisser,Centre de Santé Rural niveau 2
Casablanca-Settat,Settat,Oulad Sghir,Oulad Sghir,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Oulad Sghir,Od AAFIF,Dispensaire Rural
Casablanca-Settat,Settat,Oulad Sghir,Talouaite,Dispensaire Rural
Casablanca-Settat,Settat,Rima,Rima,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Rima,Gnazra,Dispensaire Rural
Casablanca-Settat,Settat,Mniaa,Laazayze,Dispensaire Rural
Casablanca-Settat,Settat,Sidi Hajjaj,Ouled  Hajjaj,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Sidi Hajjaj,Od NACER,Dispensaire Rural
Casablanca-Settat,Settat,Oued Naanaa,Chraouka,Centre de Santé Rural niveau 1
Casablanca-Settat,Settat,Oued Naanaa,Nkhila,Dispensaire Rural
Casablanca-Settat,Settat,Ben Ahmed (Mun.),Ben Ahmed,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Settat,Ben Ahmed (Mun.),Dechra,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Ben Ahmed (Mun.),Ben Ahmed,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,El Borouj (Mun.),El Borouj,Centre de Santé Urbain niveau 2
Casablanca-Settat,Settat,Loulad (Mun.),Tlet Loulad,Centre de Santé Urbain niveau 2
Casablanca-Settat,Settat,Oulad M'Rah (Mun.),Sidi Hajjaj,Centre de Santé Urbain niveau 2
Casablanca-Settat,Settat,Settat (Mun.),Smaala,Centre de Santé Urbain niveau 2
Casablanca-Settat,Settat,Settat (Mun.),Sidi Abdelkerim,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Settat (Mun.),Mimouna,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Settat (Mun.),Dakhla,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Settat (Mun.),P.A.M,Centre de Santé Urbain niveau 1
Casablanca-Settat,Settat,Settat (Mun.),Atlas,Centre de Santé Urbain niveau 2
Casablanca-Settat,Sidi Bennour,Sidi Bennour (Mun.),Sidi Bennour,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bennour,Sidi Bennour (Mun.),Al Karia (Bouhmane II),Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bennour,Zemamra (Mun.),Hay Mohammadi,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bennour,Zemamra (Mun.),Essalam,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bennour,Laamria,Laamria,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Bni Hilal,Bni Hilal,Centre de Santé Rural niveau 2
Casablanca-Settat,Sidi Bennour,Laatatra,Laatatra,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Bouhmame,Bouhmame,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Bni Tsiriss,Bni Tsiriss,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Laaounate,Laaounate,Centre de Santé Rural niveau 2
Casablanca-Settat,Sidi Bennour,Oulad Boussaken,Od Boussaken(Od Nacer),Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Khmis Ksiba,Ksiba,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Lmechrek,Riouni,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Lmechrek,El Machrak,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Oulad Si Bouhya,Oulad Si Bouhya,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Oulad Si Bouhya,Laatamna,Dispensaire Rural
Casablanca-Settat,Sidi Bennour,Metrane,Metrane,Centre de Santé Rural niveau 2
Casablanca-Settat,Sidi Bennour,Jabria,Jabria,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,M'Tal,Mtal,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Kridid,Kridid,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Laagagcha,Laagagcha,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Koudiat Bni Dghough,Koudiat B.Dghough,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Tamda,Tamda(S.Abdellah),Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Oulad Amrane,Oulad Amrane,Centre de Santé Rural niveau 2
Casablanca-Settat,Sidi Bennour,Loualidia,Loualidia,Centre de Santé Urbain niveau 2
Casablanca-Settat,Sidi Bennour,Lgharbia,Lgharbia,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Oulad Sbaita,Oulad Sbaita,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Laghnadra,Lghnadra,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Laghnadra,Chouaoucha (Lghnadra II),Dispensaire Rural
Casablanca-Settat,Sidi Bennour,Saniat Berguig,Saniat Berguig,Centre de Santé Rural niveau 1
Casablanca-Settat,Sidi Bennour,Sidi Bennour (Mun.),Dakhla,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Sidi Bennour,Sidi Bennour (Mun.),Sidi Bennour,Centre de Référence en Santé de Reproduction
Casablanca-Settat,Sidi Bennour,Lgharbia,Benyeffou,Centre de Santé Rural niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),Ibn Sina,Laboratoire de Santé Publique
Casablanca-Settat,Casablanca Anfa,Sidi Belyout (Arrond.),Bin El Ouidan,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Casablanca Anfa,Anfa (Arrond.),El Hank,Centre de Santé Urbain niveau 2
Casablanca-Settat,Casablanca Anfa,Anfa (Arrond.),Ouhoud,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,Anfa (Arrond.),IBNOU NAFISS (S. ABDERHMANE),Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),Badre,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),Ibnou Sina,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),Puget,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),GHALLEF(Roudani),Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),Villon,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),Ibnou Zouhair,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,El Maarif (Arrond.),Docteur  Faraj,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,Sidi Belyout (Arrond.),09-juil.,Centre de Santé Urbain niveau 2
Casablanca-Settat,Casablanca Anfa,Sidi Belyout (Arrond.),Bousmara,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,Sidi Belyout (Arrond.),Bin El Ouidan,Centre de Santé Urbain niveau 1
Casablanca-Settat,Casablanca Anfa,Sidi Belyout (Arrond.),My YOUSSEF,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Mechouar de Casablanca (Mun.),Zellaka,Centre de Santé Urbain niveau 2
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),CRSR Al fida,Centre de Référence en Santé de Reproduction
Casablanca-Settat,Al Fida-Mers Sultan,Mers-Sultan (Arrond.),Nouvelle Medina,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),El Massira,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),Grande Ceinture,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),Omar Ibn Khattab (Derb Milan),Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),Ibn Tofail,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),My HASSAN,Centre de Santé Urbain niveau 2
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),Sidi Maarouf,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),Al Fida,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Al-Fida (Arrond.),Korea,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Mers-Sultan (Arrond.),Nouvelle Medina,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Mers-Sultan (Arrond.),Carlotti,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Mers-Sultan (Arrond.),Pepiniere,Centre de Santé Urbain niveau 1
Casablanca-Settat,Al Fida-Mers Sultan,Mers-Sultan (Arrond.),Mers Sultan (Bouchentouf),Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),Roches Noires,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Assoukhour Assawda (Arrond.),La Gare,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Assoukhour Assawda (Arrond.),La Villette,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Assoukhour Assawda (Arrond.),Hay Jamal,Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),C.Reference (Hop.Med.V),Centre de Référence en Santé de Reproduction
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),Hay Mohammadi,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Aîn-Sebaâ (Arrond.),Ain Sebaa,Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Aîn-Sebaâ (Arrond.),Palmiers,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Aîn-Sebaâ (Arrond.),Alouahda,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Aîn-Sebaâ (Arrond.),Beausite,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),Cite Mohammadi (Saada),Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),Koudiat Centre,Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),11-janv.,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),Riad,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),Derb M.Chrif,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Sebaâ-Hay Mohammadi,Hay Mohammadi (Arrond.),Koudiat Ecole,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Hay Hassani,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),C.Diagnostique et Traitement MR,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Essaada,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Lissasfa II,Centre de Santé Urbain niveau 2
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Lissasfa I (Lissasfa Oulia),Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Nassim,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Azhari,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Riad oulfa,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Sidi Khadir,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Farah,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),El Fajr,Centre de Santé Urbain niveau 2
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),El Azhar,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Jnane Louz,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Al Wahda,Centre de Santé Urbain niveau 1
Casablanca-Settat,Hay Hassani,Hay-Hassani (Arrond.),Acharaf,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Sidi Maarouf,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Les Cretes,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Panoramique,Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Laayoune,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Ennour  ,Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Dakhla,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Derb Elkheir,Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Hay Chrifa (Inara),Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Lamkansa Nord,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Al moustakbal,Centre de Santé Urbain niveau 2
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Al adarissa,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Sidi Massoud,Centre de Santé Urbain niveau 1
Casablanca-Settat,Aïn Chok,Aîn-Chock (Arrond.),Ain Chock,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Sidi Bernoussi,Sidi Bernoussi (Arrond.),Bernoussi,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Bernoussi (Arrond.),Amal II,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Bernoussi (Arrond.),Qods,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Ahl Logglam I (Azhar ),Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Anassi,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Sidi Moumen,Centre de Santé Urbain niveau 2
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Ahl Logglam II,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Walaa (Tacharouk),Centre de Santé Urbain niveau 2
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Wahaa,Centre de Santé Urbain niveau 2
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Essalam,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Aabir,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Attacharouk,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),Essalam II,Centre de Santé Urbain niveau 1
Casablanca-Settat,Sidi Bernoussi,Sidi Moumen (Arrond.),C. Diagnostique et Traitement MR,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Casablanca-Settat,Sidi Bernoussi,Sidi Bernoussi (Arrond.),Riad El Bernoussi,Centre de Santé Urbain niveau 1
Casablanca-Settat,Ben Msick,Ben M'Sick (Arrond.),Cite Djemaa,Centre de Santé Urbain niveau 2
Casablanca-Settat,Ben Msick,Ben M'Sick (Arrond.),Hay Jawadi,Centre de Santé Urbain niveau 1
Casablanca-Settat,Ben Msick,Ben M'Sick (Arrond.),Ksar Labher,Centre de Santé Urbain niveau 1
Casablanca-Settat,Ben Msick,Ben M'Sick (Arrond.),Hassania (Ifriquia),Centre de Santé Urbain niveau 1
